Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.4736E-3,85.892256536,0.780866043,0.005639098,0.719298246,0.063953488
1.5124E-3,86.043496735,0.785280694,0.005540166,0.728070175,0.063953488
1.56428E-3,86.354079783,0.79091282,0.005342303,0.728070175,0.063953488
1.6166E-3,86.515739951,0.796301465,0.005243372,0.728070175,0.063953488
1.65473E-3,86.76694186,0.800056531,0.005045509,0.728070175,0.063953488
1.6917E-3,87.01549136,0.803567948,0.004946577,0.736842105,0.072674419
1.71881E-3,87.358482214,0.806064818,0.004748714,0.745614035,0.072674419
1.73131E-3,87.531613478,0.807195686,0.004649782,0.745614035,0.072674419
1.77312E-3,87.886037918,0.810881805,0.004451919,0.745614035,0.072674419
1.80328E-3,88.066366408,0.813455353,0.004352988,0.745614035,0.072674419
1.83999E-3,88.250365294,0.816493673,0.004254056,0.745614035,0.072674419
1.94912E-3,88.633073201,0.824970078,0.004056193,0.745614035,0.072674419
1.94919E-3,88.827992288,0.824975083,0.003957262,0.745614035,0.072674419
1.97824E-3,89.02581639,0.827100909,0.00385833,0.745614035,0.072674419
2.0563E-3,89.431733732,0.832565488,0.003660467,0.754385965,0.072674419
2.06533E-3,89.638266526,0.833175163,0.003561535,0.754385965,0.072674419
2.13479E-3,89.851745837,0.837722658,0.003462604,0.754385965,0.072674419
2.16181E-3,90.067927152,0.839425239,0.003363672,0.763157895,0.072674419
2.20006E-3,90.287933623,0.841775344,0.003264741,0.771929825,0.072674419
2.20846E-3,90.508779238,0.842281727,0.003165809,0.771929825,0.072674419
2.27281E-3,90.962499736,0.846059902,0.002967946,0.780701754,0.072674419
2.35768E-3,91.19826757,0.850774417,0.002869015,0.789473684,0.072674419
2.36286E-3,91.434553246,0.851052747,0.002770083,0.789473684,0.072674419
2.37512E-3,91.672065233,0.851707742,0.002671152,0.798245614,0.072674419
2.38838E-3,91.910903712,0.852409791,0.00257222,0.807017544,0.566860465
2.42047E-3,92.152950421,0.854080584,0.002473288,0.815789474,0.566860465
2.43292E-3,92.396241978,0.854718738,0.002374357,0.824561404,0.566860465
2.43812E-3,92.640053684,0.854983735,0.002275425,0.833333333,0.566860465
2.44477E-3,92.884530397,0.855321127,0.002176494,0.842105263,0.566860465
2.4622E-3,93.130750784,0.856198372,0.002077562,0.850877193,0.566860465
2.4737E-3,93.378120396,0.856770755,0.001978631,0.859649123,0.683139535
2.5189E-3,93.630010848,0.85897887,0.001879699,0.868421053,0.718023256
2.57164E-3,93.887174838,0.861470114,0.001780768,0.877192982,1
2.58065E-3,94.145239877,0.861886996,0.001681836,0.885964912,1
2.61878E-3,94.407118092,0.863623784,0.001582905,0.894736842,1
2.91813E-3,94.69893153,0.875877254,0.001483973,0.894736842,1
2.92404E-3,94.991335262,0.876096781,0.001385042,0.903508772,1
2.99098E-3,95.29043299,0.878532982,0.00128611,0.912280702,1
3.22576E-3,95.613009095,0.886369243,0.001187178,0.912280702,1
3.25977E-3,95.938985818,0.887421198,0.001088247,0.921052632,1
3.33456E-3,96.272441954,0.889667733,0.000989315,0.929824561,1
3.3607E-3,96.608512301,0.890431945,0.000890384,0.929824561,1
3.54441E-3,96.962952927,0.895517405,0.000791452,0.938596491,1
3.92583E-3,97.355535541,0.904701183,0.000692521,0.947368421,1
4.05654E-3,97.761189722,0.907487946,0.000593589,0.947368421,1
4.07375E-3,98.168564516,0.907842676,0.000494658,0.956140351,1
4.08117E-3,98.57668153,0.907994857,0.000395726,0.964912281,1
4.40309E-3,99.016990042,0.914143946,0.000296795,0.973684211,1
4.65789E-3,99.482778773,0.91845759,0.000197863,0.98245614,1
5.17221E-3,100,0.925965858,0.000098932,0.99122807,1
