X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
16.04674,38.50828,test,0.0024736961208557773,93.37803695405206,0.8567707554511542
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.95816,38.36661,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
16.19434,38.48076,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.19434,38.48076,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.19434,38.48076,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.19434,38.48076,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
15.86126,38.36494,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.86126,38.36494,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.86126,38.36494,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
15.86126,38.36494,test,0.0024622038673862427,93.13083397302907,0.8561983717140754
16.07572,37.99394,test,0.0016547289615013018,86.76693501833057,0.8000565313406818
16.07572,37.99394,test,0.0016547289615013018,86.76693501833057,0.8000565313406818
16.07572,37.99394,test,0.0016547289615013018,86.76693501833057,0.8000565313406818
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
16.02477,38.44527,test,0.0025189045214914518,93.63003289511381,0.8589788701011368
-84.327909,9.982252,test,1.4759871476275764E-4,17.335472663135945,0.2630361082610072
-85.413051,11.066564,test,4.713816430599701E-4,51.93679790674619,0.5326841427688565
-85.63064,11.070827,test,6.121809393067467E-4,63.633721651710296,0.5968321895137976
-89.63703,13.7172,test,9.771247700756862E-4,76.76961452280811,0.7026334021770959
128.74644,35.50376,test,8.79136312572985E-5,10.755303802846877,0.17531893599360368
-80.37422,22.619,test,4.2349209529972913E-4,47.08284088570216,0.5059472353301074
-85.70837,11.21887,test,6.121809393067467E-4,63.633721651710296,0.5968321895137976
-101.31312,27.92786,test,3.250195123205935E-5,3.8750967271369094,0.0728681151915518
-99.28885,25.22417,test,6.390484923393169E-5,7.959382049900562,0.13384870092360746
-99.63158,24.16422,test,2.7873918203658537E-4,31.36536624451859,0.40264211946997747
140.71546,-34.16324,test,1.1260264467535462E-5,1.0501682606309002,0.02650744150385822
140.68563,-36.95174,test,3.70673243464033E-4,41.15188480078847,0.4726712990146505
115.68065,-32.03975,test,2.6969459533259356E-4,30.391470826809236,0.3947343142812762
128.59789,-15.65166,test,6.512154714925468E-5,8.120831226204603,0.13605036742230517
-128.40887,54.40935,test,7.970384515481262E-5,9.804984594108511,0.16159244168246392
21.85686,-29.04668,test,1.9831103408093825E-5,2.079459794486495,0.045760509321674844
-75.8525,4.81081,test,5.1266811430944606E-5,6.202406907365388,0.11029795958535335
-75.74886,4.80477,test,1.2946916936711287E-5,1.2590655550529617,0.030357404123715476
31.32456,-26.08691,test,4.7632201011362906E-4,52.460479005760256,0.5352786147068807
-88.14788,18.35247,test,6.193200278647559E-4,64.24930118093354,0.5996188803783109
