Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.64883E-4,39.545881556,0.461013332,0.058707449,0.215277778,0
4.69095E-4,39.779643675,0.463255306,0.05821411,0.215277778,0
4.71058E-4,40.014575503,0.464293573,0.05772077,0.222222222,0
4.75894E-4,40.251918757,0.466834964,0.05722743,0.222222222,0
4.7847E-4,40.538548711,0.468178897,0.056635422,0.222222222,0
4.81117E-4,40.778612601,0.469552477,0.056142082,0.229166667,0
4.85454E-4,41.020586364,0.471788603,0.055648742,0.229166667,0
4.87777E-4,41.264108897,0.472978144,0.055155402,0.229166667,0
4.93093E-4,41.509509508,0.475681121,0.054662062,0.229166667,0
4.95268E-4,41.756767277,0.476778787,0.054168722,0.229166667,0
4.99906E-4,42.005521524,0.479104488,0.053675382,0.229166667,0
5.05792E-4,42.25756232,0.482026697,0.053182042,0.236111111,0
5.10483E-4,42.512124687,0.484331854,0.052688703,0.236111111,0
5.13092E-4,42.768034134,0.485605039,0.052195363,0.25,0
5.14341E-4,43.024901874,0.486212657,0.051702023,0.25,0
5.1749E-4,43.283085088,0.487737485,0.051208683,0.25,0
5.2025E-4,43.542691183,0.489066437,0.050715343,0.263888889,0
5.22124E-4,43.751215008,0.489964972,0.050320671,0.263888889,0
5.23136E-4,44.012600714,0.49044878,0.049827331,0.263888889,0
5.27581E-4,44.275496783,0.492563722,0.049333991,0.263888889,0
5.29887E-4,44.539778067,0.493653504,0.048840651,0.263888889,0
5.34022E-4,44.752828136,0.495596749,0.048445979,0.263888889,0
5.38296E-4,45.021103479,0.497589312,0.047952639,0.263888889,0
5.4222E-4,45.291875436,0.499405165,0.047459299,0.263888889,0
5.44771E-4,45.50948145,0.500578595,0.047064628,0.263888889,0
5.49459E-4,45.783709133,0.50272098,0.046571288,0.263888889,0
5.53608E-4,46.004310486,0.504601452,0.046176616,0.263888889,0
5.58448E-4,46.282740104,0.506777204,0.045683276,0.263888889,0
5.6131E-4,46.506782492,0.508054846,0.045288604,0.270833333,0
5.68498E-4,46.789536435,0.511235054,0.044795264,0.270833333,0
5.73219E-4,47.018505448,0.513301051,0.044400592,0.270833333,0
5.77659E-4,47.30672396,0.515228775,0.043907252,0.277777778,0
5.80354E-4,47.538490022,0.516390996,0.04351258,0.277777778,0
5.85297E-4,47.772239533,0.518508897,0.043117908,0.277777778,0
5.89397E-4,48.00719065,0.520251401,0.042723236,0.284722222,0
5.96286E-4,48.303543617,0.523150875,0.042229896,0.284722222,0
