Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.65819E-4,86.255867998,0.751508016,0.009695291,0.736842105,0.718023256
9.66839E-4,86.545858823,0.751705033,0.009398496,0.745614035,1
9.77998E-4,86.837842811,0.753840796,0.009101702,0.745614035,1
9.86234E-4,87.034875757,0.755393514,0.008903839,0.745614035,1
9.96877E-4,87.332431862,0.757371539,0.008607044,0.754385965,1
1.01443E-3,87.53509627,0.760563946,0.008409181,0.754385965,1
1.04724E-3,87.845988775,0.766312265,0.008112386,0.754385965,1
1.06206E-3,88.057956695,0.768819536,0.007914523,0.754385965,1
1.07961E-3,88.273340649,0.771719643,0.00771666,0.754385965,1
1.09272E-3,88.599057754,0.773839646,0.007419865,0.754385965,1
1.10076E-3,88.818988492,0.775120142,0.007222002,0.754385965,1
1.11511E-3,89.041876054,0.777369457,0.007024139,0.754385965,1
1.1166E-3,89.265193084,0.777600653,0.006826276,0.754385965,1
1.12364E-3,89.601659983,0.778686238,0.006529482,0.754385965,1
1.15018E-3,89.829058548,0.782682925,0.006331619,0.771929825,1
1.16106E-3,90.060724672,0.784279483,0.006133755,0.780701754,1
1.16322E-3,90.293305194,0.784593691,0.005935892,0.789473684,1
1.19688E-3,90.532121924,0.789376196,0.005738029,0.789473684,1
1.2347E-3,90.776146041,0.794501988,0.005540166,0.789473684,1
1.25247E-3,91.025742149,0.796825257,0.005342303,0.798245614,1
1.26168E-3,91.277192917,0.798009023,0.00514444,0.798245614,1
1.26333E-3,91.529814493,0.798219619,0.004946577,0.798245614,1
1.27368E-3,91.783790352,0.79953071,0.004748714,0.798245614,1
1.28648E-3,92.040550895,0.801128442,0.004550851,0.798245614,1
1.30254E-3,92.300626039,0.803097397,0.004352988,0.807017544,1
1.32557E-3,92.563439299,0.805854421,0.004155125,0.807017544,1
1.33453E-3,92.829540836,0.806906015,0.003957262,0.807017544,1
1.35703E-3,93.099973402,0.809497701,0.003759398,0.807017544,1
1.39452E-3,93.375391763,0.813664832,0.003561535,0.815789474,1
1.39528E-3,93.514920189,0.813747704,0.003462604,0.815789474,1
1.42591E-3,93.799209138,0.817016324,0.003264741,0.824561404,1
1.44355E-3,94.087553725,0.818846541,0.003066878,0.833333333,1
1.4708E-3,94.379830196,0.821604471,0.002869015,0.850877193,1
1.49476E-3,94.529306058,0.823960583,0.002770083,0.850877193,1
1.56556E-3,94.842398163,0.830572634,0.00257222,0.859649123,1
1.57757E-3,95.000154863,0.831645418,0.002473288,0.868421053,1
1.59633E-3,95.317946856,0.833294491,0.002275425,0.877192982,1
1.67231E-3,95.645250952,0.839654196,0.002077562,0.877192982,1
1.70695E-3,95.815945638,0.842394896,0.001978631,0.877192982,1
1.79095E-3,96.17235049,0.848668709,0.001780768,0.894736842,1
1.85417E-3,96.3577678,0.853070442,0.001681836,0.903508772,1
1.89045E-3,96.546812427,0.855482243,0.001582905,0.903508772,1
2.00382E-3,96.940749045,0.862535161,0.001385042,0.912280702,1
2.10347E-3,97.151096447,0.868188993,0.00128611,0.921052632,1
2.11154E-3,97.362250343,0.8686263,0.001187178,0.929824561,1
2.15627E-3,97.57787725,0.870999988,0.001088247,0.938596491,1
2.16997E-3,97.794873948,0.871709832,0.000989315,0.947368421,1
2.30972E-3,98.025846238,0.87852945,0.000890384,0.947368421,1
2.3157E-3,98.257415993,0.878804869,0.000791452,0.956140351,1
2.42689E-3,98.733053866,0.883711911,0.000593589,0.973684211,1
2.44288E-3,98.977342025,0.884385159,0.000494658,0.98245614,1
2.46144E-3,99.223486337,0.885156877,0.000395726,0.98245614,1
2.56961E-3,99.480447152,0.889456691,0.000296795,0.99122807,1
2.57297E-3,99.737744468,0.8895853,0.000197863,0.99122807,1
2.62256E-3,100,0.891446199,0.000098932,0.99122807,1
2.62256E-3,100,0.891446199,0,0.99122807,1
