Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.28347E-3,86.001051566,0.754640724,0.007597435,0.743055556,0.063953488
1.29373E-3,86.258777917,0.756113014,0.007400099,0.743055556,0.063953488
1.30682E-3,86.51909003,0.757964512,0.007202763,0.75,0.063953488
1.3218E-3,86.782344725,0.760049516,0.007005427,0.75,0.063953488
1.32949E-3,87.047975817,0.761104637,0.006808091,0.75,0.063953488
1.33708E-3,87.31493203,0.762139384,0.006610755,0.75,0.063953488
1.36778E-3,87.587932897,0.766229119,0.006413419,0.756944444,0.063953488
1.37383E-3,87.862538866,0.767018942,0.006216083,0.756944444,0.072674419
1.38242E-3,88.000781206,0.768131622,0.006117415,0.763888889,0.072674419
1.38558E-3,88.277730355,0.768537834,0.005920079,0.763888889,0.072674419
1.42198E-3,88.559649599,0.773118697,0.005722743,0.763888889,0.072674419
1.42248E-3,88.844119978,0.773180421,0.005525407,0.770833333,0.072674419
1.42857E-3,89.129592758,0.773927965,0.005328071,0.777777778,0.072674419
1.44866E-3,89.274458746,0.776362324,0.005229403,0.777777778,0.072674419
1.47762E-3,89.569400814,0.779780603,0.005032067,0.777777778,0.072674419
1.49841E-3,89.867407106,0.782169792,0.004834731,0.777777778,0.072674419
1.50524E-3,90.017931466,0.782944364,0.004736063,0.777777778,0.072674419
1.52182E-3,90.321941041,0.784799915,0.004538727,0.777777778,0.072674419
1.55313E-3,90.629581822,0.788218983,0.004341391,0.791666667,0.072674419
1.58953E-3,90.788535121,0.792060967,0.004242723,0.791666667,0.072674419
1.65667E-3,91.117257415,0.798792575,0.004045387,0.791666667,0.072674419
1.66614E-3,91.283871801,0.799707154,0.003946719,0.798611111,0.072674419
1.72223E-3,91.626637953,0.804958082,0.003749383,0.798611111,0.072674419
1.72674E-3,91.799312315,0.805368282,0.003650715,0.798611111,0.072674419
1.82601E-3,92.160595654,0.813980484,0.003453379,0.8125,0.072674419
1.8456E-3,92.345155213,0.81559075,0.003354711,0.8125,0.072674419
1.86241E-3,92.531396279,0.816950947,0.003256043,0.8125,0.072674419
1.90731E-3,92.912667063,0.820486335,0.003058707,0.826388889,0.072674419
1.91735E-3,93.104402254,0.821258634,0.002960039,0.833333333,0.566860465
1.92928E-3,93.297329964,0.822166989,0.002861371,0.840277778,0.566860465
1.97392E-3,93.688442758,0.825486871,0.002664036,0.847222222,0.566860465
1.99121E-3,93.887563867,0.826739904,0.002565368,0.847222222,0.566860465
1.99712E-3,94.087275712,0.827163819,0.0024667,0.854166667,0.566860465
2.00039E-3,94.287314233,0.827397355,0.002368032,0.861111111,0.566860465
2.02244E-3,94.691703283,0.828957706,0.002170696,0.868055556,0.566860465
2.02398E-3,94.894100988,0.829065341,0.002072028,0.868055556,0.566860465
2.03695E-3,95.09779585,0.829968791,0.00197336,0.875,0.566860465
2.05584E-3,95.303379568,0.831267404,0.001874692,0.881944444,0.566860465
2.06758E-3,95.510137575,0.83206479,0.001776024,0.888888889,0.683139535
2.13153E-3,95.933903571,0.836278376,0.001578688,0.902777778,1
2.16522E-3,96.150425139,0.838413819,0.00148002,0.909722222,1
2.17224E-3,96.367649577,0.838852406,0.001381352,0.909722222,1
2.17943E-3,96.585592551,0.839298314,0.001282684,0.916666667,1
2.22679E-3,96.808271198,0.842176553,0.001184016,0.923611111,1
2.23145E-3,97.031416011,0.842454313,0.001085348,0.930555556,1
2.41353E-3,97.272768855,0.852587737,0.00098668,0.9375,1
2.54112E-3,97.526880516,0.858945215,0.000888012,0.944444444,1
2.87493E-3,97.814373019,0.873247182,0.000789344,0.951388889,1
2.9401E-3,98.108383145,0.875707798,0.000690676,0.958333333,1
2.98586E-3,98.406969207,0.877379048,0.000592008,0.958333333,1
2.98953E-3,98.705922388,0.877511184,0.00049334,0.965277778,1
2.99672E-3,99.00559434,0.877769066,0.000394672,0.972222222,1
3.12915E-3,99.318509689,0.882333495,0.000296004,0.979166667,1
3.24964E-3,99.643473988,0.886199817,0.000197336,0.986111111,1
3.56526E-3,100,0.895218463,0.000098668,0.993055556,1
3.56526E-3,100,0.895218463,0.000098668,1,1
